,text,ttext,nstop,wordDef
134,"a court case challenging daniel andrews’ curfew laws needs to be heard as a matter of urgency, a supreme court judg… ","['a', 'court', 'case', 'challenging', 'daniel', 'andrews', '’', 'curfew', 'laws', 'needs', 'to', 'be', 'heard', 'as', 'a', 'matter', 'of', 'urgency', ',', 'a', 'supreme', 'court', 'judg', '…']","['court', 'case', 'challenging', 'daniel', 'andrews', '’', 'curfew', 'laws', 'needs', 'be', 'heard', 'matter', 'urgency', ',', 'a', 'supreme', 'court', 'judg', '…']","[{'DET', 'a'}, {'NOUN', 'court'}, {'NOUN', 'case'}, {'VERB', 'challenging'}, {'daniel', 'NOUN'}, {'NOUN', 'andrews'}, {'PUNCT', '’'}, {'NOUN', 'curfew'}, {'NOUN', 'laws'}, {'needs', 'VERB'}, {'to', 'PART'}, {'be', 'AUX'}, {'heard', 'VERB'}, {'as', 'ADP'}, {'DET', 'a'}, {'NOUN', 'matter'}, {'of', 'ADP'}, {'urgency', 'NOUN'}, {',', 'PUNCT'}, {'DET', 'a'}, {'supreme', 'ADJ'}, {'NOUN', 'court'}, {'NOUN', 'judg'}, {'PUNCT', '…'}]"
135,"""i take no responsibility!""  ","['""', 'i', 'take', 'no', 'responsibility', '!', '""', ' ']","['""', 'take', 'responsibility', '!', '""', ' ']","[{'PUNCT', '""'}, {'PRON', 'i'}, {'take', 'VERB'}, {'DET', 'no'}, {'NOUN', 'responsibility'}, {'!', 'PUNCT'}, {'PUNCT', '""'}, {' ', 'SPACE'}]"
136,niedermeyer said he’s told older guys ”it’s about doing the right things” and that they’ve done a great job handling covid-19 protocols.,"['niedermeyer', 'said', 'he', '’s', 'told', 'older', 'guys', '”', 'it', '’s', 'about', 'doing', 'the', 'right', 'things', '”', 'and', 'that', 'they', '’ve', 'done', 'a', 'great', 'job', 'handling', 'covid-19', 'protocols', '.']","['niedermeyer', 'said', '’s', 'told', 'older', 'guys', '”', '’s', 'doing', 'right', 'things', '”', 'that', '’ve', 'a', 'great', 'job', 'handling', 'covid-19', 'protocols', '.']","[{'NOUN', 'niedermeyer'}, {'VERB', 'said'}, {'PRON', 'he'}, {'’s', 'AUX'}, {'told', 'VERB'}, {'older', 'ADJ'}, {'guys', 'NOUN'}, {'PUNCT', '”'}, {'PRON', 'it'}, {'’s', 'VERB'}, {'about', 'ADP'}, {'doing', 'VERB'}, {'DET', 'the'}, {'right', 'ADJ'}, {'NOUN', 'things'}, {'PUNCT', '”'}, {'and', 'CCONJ'}, {'that', 'SCONJ'}, {'PRON', 'they'}, {'AUX', '’ve'}, {'VERB', 'done'}, {'DET', 'a'}, {'great', 'ADJ'}, {'NOUN', 'job'}, {'handling', 'NOUN'}, {'covid-19', 'PROPN'}, {'protocols', 'NOUN'}, {'PUNCT', '.'}]"
137, 3rd quarter 2021 ,"[' ', '3rd', 'quarter', '2021']","[' ', '3rd', 'quarter', '2021']","[{' ', 'SPACE'}, {'3rd', 'ADJ'}, {'NOUN', 'quarter'}, {'NUM', '2021'}]"
138,this makes a lot of sense if you believe in science and proper vaccination testing protocols. so what's the over/un… ,"['this', 'makes', 'a', 'lot', 'of', 'sense', 'if', 'you', 'believe', 'in', 'science', 'and', 'proper', 'vaccination', 'testing', 'protocols', '.', 'so', 'what', ""'s"", 'the', 'over', '/', 'un', '…']","['makes', 'lot', 'sense', 'you', 'believe', 'science', 'proper', 'vaccination', 'testing', 'protocols', '.', 'what', 'the', '/', 'un', '…']","[{'DET', 'this'}, {'VERB', 'makes'}, {'DET', 'a'}, {'NOUN', 'lot'}, {'of', 'ADP'}, {'NOUN', 'sense'}, {'if', 'SCONJ'}, {'PRON', 'you'}, {'believe', 'VERB'}, {'in', 'ADP'}, {'NOUN', 'science'}, {'and', 'CCONJ'}, {'proper', 'ADJ'}, {'NOUN', 'vaccination'}, {'NOUN', 'testing'}, {'protocols', 'NOUN'}, {'PUNCT', '.'}, {'ADV', 'so'}, {'what', 'PRON'}, {""'s"", 'AUX'}, {'DET', 'the'}, {'ADP', 'over'}, {'/', 'SYM'}, {'NOUN', 'un'}, {'PUNCT', '…'}]"
139,    considering our prior success with developing coronavirus vaccines i am… ,"['    ', 'considering', 'our', 'prior', 'success', 'with', 'developing', 'coronavirus', 'vaccines', 'i', 'am', '…']","['    ', 'considering', 'prior', 'success', 'developing', 'coronavirus', 'vaccines', 'am', '…']","[{'SPACE', '    '}, {'considering', 'VERB'}, {'PRON', 'our'}, {'prior', 'ADJ'}, {'NOUN', 'success'}, {'with', 'ADP'}, {'VERB', 'developing'}, {'NOUN', 'coronavirus'}, {'NOUN', 'vaccines'}, {'PRON', 'i'}, {'am', 'AUX'}, {'PUNCT', '…'}]"
140, is returning tomorrow! join us and others on the 17th september at 12:00 - 13:00 bst for 'the… ,"[' ', 'is', 'returning', 'tomorrow', '!', 'join', 'us', 'and', 'others', 'on', 'the', '17th', 'september', 'at', '12:00', '-', '13:00', 'bst', 'for', ""'"", 'the', '…']","[' ', 'returning', 'tomorrow', '!', 'join', 'and', 'on', '17th', 'september', '12:00', '-', '13:00', 'bst', ""'"", '…']","[{' ', 'SPACE'}, {'AUX', 'is'}, {'returning', 'VERB'}, {'NOUN', 'tomorrow'}, {'!', 'PUNCT'}, {'VERB', 'join'}, {'PRON', 'us'}, {'and', 'CCONJ'}, {'NOUN', 'others'}, {'on', 'ADP'}, {'DET', 'the'}, {'17th', 'ADJ'}, {'NOUN', 'september'}, {'at', 'ADP'}, {'NUM', '12:00'}, {'SYM', '-'}, {'NUM', '13:00'}, {'NOUN', 'bst'}, {'for', 'ADP'}, {'PUNCT', ""'""}, {'DET', 'the'}, {'PUNCT', '…'}]"
141,"from hospital workers to video editors and everyone in between during a global pandemic, how are people feeling rig… ","['from', 'hospital', 'workers', 'to', 'video', 'editors', 'and', 'everyone', 'in', 'between', 'during', 'a', 'global', 'pandemic', ',', 'how', 'are', 'people', 'feeling', 'rig', '…']","['hospital', 'workers', 'video', 'editors', 'everyone', 'between', 'a', 'global', 'pandemic', ',', 'are', 'people', 'feeling', 'rig', '…']","[{'ADP', 'from'}, {'NOUN', 'hospital'}, {'workers', 'NOUN'}, {'to', 'ADP'}, {'NOUN', 'video'}, {'NOUN', 'editors'}, {'and', 'CCONJ'}, {'PRON', 'everyone'}, {'in', 'ADP'}, {'ADP', 'between'}, {'during', 'ADP'}, {'DET', 'a'}, {'global', 'ADJ'}, {'NOUN', 'pandemic'}, {',', 'PUNCT'}, {'ADV', 'how'}, {'are', 'AUX'}, {'NOUN', 'people'}, {'feeling', 'VERB'}, {'NOUN', 'rig'}, {'PUNCT', '…'}]"
142,nyc restaurants will soon be allowed to add up to 10 percent surcharge to diners’ bills ,"['nyc', 'restaurants', 'will', 'soon', 'be', 'allowed', 'to', 'add', 'up', 'to', '10', 'percent', 'surcharge', 'to', 'diners', '’', 'bills']","['nyc', 'restaurants', 'soon', 'allowed', 'add', '10', 'percent', 'surcharge', 'to', 'diners', '’', 'bills']","[{'nyc', 'ADJ'}, {'NOUN', 'restaurants'}, {'will', 'AUX'}, {'ADV', 'soon'}, {'be', 'AUX'}, {'VERB', 'allowed'}, {'to', 'PART'}, {'VERB', 'add'}, {'up', 'ADP'}, {'to', 'PART'}, {'NUM', '10'}, {'percent', 'NOUN'}, {'surcharge', 'NOUN'}, {'to', 'ADP'}, {'NOUN', 'diners'}, {'’', 'PART'}, {'NOUN', 'bills'}]"
143,live: top health officials testify before senate committee on covid-19 response — 9/16/2020,"['live', ':', 'top', 'health', 'officials', 'testify', 'before', 'senate', 'committee', 'on', 'covid-19', 'response', '—', '9/16/2020']","['live', ':', 'health', 'officials', 'testify', 'senate', 'committee', 'covid-19', 'response', '—', '9/16/2020']","[{'ADV', 'live'}, {'PUNCT', ':'}, {'ADJ', 'top'}, {'NOUN', 'health'}, {'NOUN', 'officials'}, {'testify', 'VERB'}, {'before', 'ADP'}, {'senate', 'PROPN'}, {'NOUN', 'committee'}, {'on', 'ADP'}, {'covid-19', 'PROPN'}, {'NOUN', 'response'}, {'—', 'PUNCT'}, {'9/16/2020', 'X'}]"
144,u.s. outlines sweeping plan to provide free covid-19 vaccines ,"['u.s', '.', 'outlines', 'sweeping', 'plan', 'to', 'provide', 'free', 'covid-19', 'vaccines']","['u.s', '.', 'outlines', 'sweeping', 'plan', 'provide', 'free', 'covid-19', 'vaccines']","[{'INTJ', 'u.s'}, {'PUNCT', '.'}, {'VERB', 'outlines'}, {'sweeping', 'VERB'}, {'plan', 'NOUN'}, {'to', 'PART'}, {'provide', 'VERB'}, {'ADJ', 'free'}, {'covid-19', 'PROPN'}, {'NOUN', 'vaccines'}]"
145,5 million positive cumulative cases in india as of today. of these 1 million are active cases.   ,"['5', 'million', 'positive', 'cumulative', 'cases', 'in', 'india', 'as', 'of', 'today', '.', 'of', 'these', '1', 'million', 'are', 'active', 'cases', '.', '  ']","['5', 'million', 'positive', 'cumulative', 'cases', 'india', 'today', '.', 'of', 'these', '1', 'million', 'active', 'cases', '.', '  ']","[{'NUM', '5'}, {'NUM', 'million'}, {'positive', 'ADJ'}, {'cumulative', 'ADJ'}, {'cases', 'NOUN'}, {'in', 'ADP'}, {'NOUN', 'india'}, {'as', 'ADP'}, {'of', 'ADP'}, {'NOUN', 'today'}, {'PUNCT', '.'}, {'of', 'ADP'}, {'these', 'DET'}, {'NUM', '1'}, {'NUM', 'million'}, {'are', 'AUX'}, {'active', 'ADJ'}, {'cases', 'NOUN'}, {'PUNCT', '.'}, {'  ', 'SPACE'}]"
146,"migrant deaths government won’t see  - not fit to rule this country. they must be booted out, unceremoniously.","['migrant', 'deaths', 'government', 'wo', 'n’t', 'see', ' ', '-', 'not', 'fit', 'to', 'rule', 'this', 'country', '.', 'they', 'must', 'be', 'booted', 'out', ',', 'unceremoniously', '.']","['migrant', 'deaths', 'government', 'wo', 'see', ' ', '-', 'fit', 'rule', 'country', '.', 'must', 'booted', ',', 'unceremoniously', '.']","[{'migrant', 'ADJ'}, {'NOUN', 'deaths'}, {'NOUN', 'government'}, {'wo', 'AUX'}, {'n’t', 'PART'}, {'see', 'VERB'}, {' ', 'SPACE'}, {'PUNCT', '-'}, {'not', 'PART'}, {'fit', 'ADJ'}, {'to', 'PART'}, {'rule', 'VERB'}, {'DET', 'this'}, {'NOUN', 'country'}, {'PUNCT', '.'}, {'PRON', 'they'}, {'AUX', 'must'}, {'be', 'AUX'}, {'booted', 'VERB'}, {'out', 'ADP'}, {',', 'PUNCT'}, {'ADV', 'unceremoniously'}, {'PUNCT', '.'}]"
147,india covid-19 tally crosses 50 lakh as virus spreads at record pace : india… ,"['india', 'covid-19', 'tally', 'crosses', '50', 'lakh', 'as', 'virus', 'spreads', 'at', 'record', 'pace', ':', 'india', '…']","['india', 'covid-19', 'tally', 'crosses', '50', 'lakh', 'virus', 'spreads', 'record', 'pace', ':', 'india', '…']","[{'NOUN', 'india'}, {'ADV', 'covid-19'}, {'ADV', 'tally'}, {'crosses', 'VERB'}, {'NUM', '50'}, {'lakh', 'NOUN'}, {'as', 'ADP'}, {'NOUN', 'virus'}, {'spreads', 'VERB'}, {'at', 'ADP'}, {'record', 'NOUN'}, {'NOUN', 'pace'}, {'PUNCT', ':'}, {'NOUN', 'india'}, {'PUNCT', '…'}]"
148,keep an eye out for  own qi hub pinterest boards filled with resources &amp; information to help you start… ,"['keep', 'an', 'eye', 'out', 'for', ' ', 'own', 'qi', 'hub', 'pinterest', 'boards', 'filled', 'with', 'resources', '&', 'amp', ';', 'information', 'to', 'help', 'you', 'start', '…']","['an', 'eye', 'for', ' ', 'qi', 'hub', 'pinterest', 'boards', 'filled', 'resources', '&', 'amp', ';', 'information', 'help', 'start', '…']","[{'keep', 'VERB'}, {'DET', 'an'}, {'NOUN', 'eye'}, {'out', 'ADP'}, {'for', 'ADP'}, {' ', 'SPACE'}, {'own', 'ADJ'}, {'NOUN', 'qi'}, {'hub', 'NOUN'}, {'pinterest', 'ADJ'}, {'NOUN', 'boards'}, {'VERB', 'filled'}, {'with', 'ADP'}, {'NOUN', 'resources'}, {'&', 'CCONJ'}, {'amp', 'NOUN'}, {'PUNCT', ';'}, {'NOUN', 'information'}, {'to', 'PART'}, {'help', 'VERB'}, {'PRON', 'you'}, {'start', 'VERB'}, {'PUNCT', '…'}]"
149,concordia is thrilled to announce  as a sponsor for the annual summit! mebo international is a biot… ,"['concordia', 'is', 'thrilled', 'to', 'announce', ' ', 'as', 'a', 'sponsor', 'for', 'the', 'annual', 'summit', '!', 'mebo', 'international', 'is', 'a', 'biot', '…']","['concordia', 'thrilled', 'announce', ' ', 'a', 'sponsor', 'the', 'annual', 'summit', '!', 'mebo', 'international', 'a', 'biot', '…']","[{'NOUN', 'concordia'}, {'AUX', 'is'}, {'VERB', 'thrilled'}, {'to', 'PART'}, {'announce', 'VERB'}, {' ', 'SPACE'}, {'as', 'ADP'}, {'DET', 'a'}, {'NOUN', 'sponsor'}, {'for', 'ADP'}, {'DET', 'the'}, {'annual', 'ADJ'}, {'NOUN', 'summit'}, {'!', 'PUNCT'}, {'NOUN', 'mebo'}, {'international', 'ADJ'}, {'AUX', 'is'}, {'DET', 'a'}, {'biot', 'NOUN'}, {'PUNCT', '…'}]"
150," 200,000 killed by coronavirus, 6.7 million infected, 42 million unemployed-tells woodward he knows co… ","[' ', '200,000', 'killed', 'by', 'coronavirus', ',', '6.7', 'million', 'infected', ',', '42', 'million', 'unemployed', '-', 'tells', 'woodward', 'he', 'knows', 'co', '…']","[' ', '200,000', 'killed', 'coronavirus', ',', '6.7', 'million', 'infected', ',', '42', 'million', 'unemployed', '-', 'tells', 'woodward', 'knows', 'co', '…']","[{' ', 'SPACE'}, {'NUM', '200,000'}, {'VERB', 'killed'}, {'by', 'ADP'}, {'NOUN', 'coronavirus'}, {',', 'PUNCT'}, {'NUM', '6.7'}, {'NUM', 'million'}, {'infected', 'VERB'}, {',', 'PUNCT'}, {'NUM', '42'}, {'NUM', 'million'}, {'unemployed', 'ADJ'}, {'PUNCT', '-'}, {'tells', 'VERB'}, {'NOUN', 'woodward'}, {'PRON', 'he'}, {'knows', 'VERB'}, {'VERB', 'co'}, {'PUNCT', '…'}]"
151,"after his covid-19 briefing w/experts,  responded in depth about biological differences of ongoing vaccine… ","['after', 'his', 'covid-19', 'briefing', 'w', '/', 'experts', ',', ' ', 'responded', 'in', 'depth', 'about', 'biological', 'differences', 'of', 'ongoing', 'vaccine', '…']","['his', 'covid-19', 'briefing', 'w', '/', 'experts', ',', ' ', 'responded', 'depth', 'biological', 'differences', 'ongoing', 'vaccine', '…']","[{'after', 'ADP'}, {'his', 'PRON'}, {'NOUN', 'covid-19'}, {'briefing', 'NOUN'}, {'ADP', 'w'}, {'/', 'SYM'}, {'NOUN', 'experts'}, {',', 'PUNCT'}, {' ', 'SPACE'}, {'VERB', 'responded'}, {'in', 'ADP'}, {'depth', 'NOUN'}, {'about', 'ADP'}, {'biological', 'ADJ'}, {'differences', 'NOUN'}, {'of', 'ADP'}, {'ongoing', 'ADJ'}, {'NOUN', 'vaccine'}, {'PUNCT', '…'}]"
152,"there are 650 seats, get rid of 325 of them,preferably 325 tory ones!they have handled coronavirus shockingly!te… ","['there', 'are', '650', 'seats', ',', 'get', 'rid', 'of', '325', 'of', 'them', ',', 'preferably', '325', 'tory', 'ones!they', 'have', 'handled', 'coronavirus', 'shockingly!te', '…']","['are', '650', 'seats', ',', 'rid', '325', 'them', ',', 'preferably', '325', 'tory', 'ones!they', 'handled', 'coronavirus', 'shockingly!te', '…']","[{'PRON', 'there'}, {'are', 'AUX'}, {'NUM', '650'}, {'seats', 'NOUN'}, {',', 'PUNCT'}, {'get', 'AUX'}, {'VERB', 'rid'}, {'of', 'ADP'}, {'NUM', '325'}, {'of', 'ADP'}, {'PRON', 'them'}, {',', 'PUNCT'}, {'ADV', 'preferably'}, {'NUM', '325'}, {'NOUN', 'tory'}, {'INTJ', 'ones!they'}, {'have', 'AUX'}, {'handled', 'VERB'}, {'NOUN', 'coronavirus'}, {'NOUN', 'shockingly!te'}, {'PUNCT', '…'}]"
153, posted... ,"[' ', 'posted', '...']","[' ', 'posted', '...']","[{' ', 'SPACE'}, {'VERB', 'posted'}, {'PUNCT', '...'}]"
154,"48 days until the election.  ""trump attacks biden on coronavirus mask mandates. but bi… ","['48', 'days', 'until', 'the', 'election', '.', ' ', '""', 'trump', 'attacks', 'biden', 'on', 'coronavirus', 'mask', 'mandates', '.', 'but', 'bi', '…']","['48', 'days', 'the', 'election', '.', ' ', '""', 'trump', 'attacks', 'biden', 'coronavirus', 'mask', 'mandates', '.', 'bi', '…']","[{'NUM', '48'}, {'NOUN', 'days'}, {'until', 'ADP'}, {'DET', 'the'}, {'NOUN', 'election'}, {'PUNCT', '.'}, {' ', 'SPACE'}, {'PUNCT', '""'}, {'trump', 'NOUN'}, {'attacks', 'NOUN'}, {'VERB', 'biden'}, {'on', 'ADP'}, {'NOUN', 'coronavirus'}, {'NOUN', 'mask'}, {'NOUN', 'mandates'}, {'PUNCT', '.'}, {'CCONJ', 'but'}, {'NOUN', 'bi'}, {'PUNCT', '…'}]"
155,   has to do with whether it is a single or double strand virus.nooooo. … ,"['   ', 'has', 'to', 'do', 'with', 'whether', 'it', 'is', 'a', 'single', 'or', 'double', 'strand', 'virus.nooooo', '.', '…']","['   ', 'to', 'with', 'it', 'a', 'single', 'double', 'strand', 'virus.nooooo', '.', '…']","[{'SPACE', '   '}, {'VERB', 'has'}, {'to', 'PART'}, {'VERB', 'do'}, {'with', 'ADP'}, {'whether', 'SCONJ'}, {'PRON', 'it'}, {'VERB', 'is'}, {'DET', 'a'}, {'single', 'ADJ'}, {'CCONJ', 'or'}, {'double', 'ADJ'}, {'NOUN', 'strand'}, {'NOUN', 'virus.nooooo'}, {'PUNCT', '.'}, {'PUNCT', '…'}]"
156,this guy talking about public safety after his handling of covid19 &amp; brexit ,"['this', 'guy', 'talking', 'about', 'public', 'safety', 'after', 'his', 'handling', 'of', 'covid19', '&', 'amp', ';', 'brexit']","['guy', 'talking', 'public', 'safety', 'his', 'handling', 'covid19', '&', 'amp', ';', 'brexit']","[{'DET', 'this'}, {'guy', 'NOUN'}, {'VERB', 'talking'}, {'about', 'ADP'}, {'public', 'ADJ'}, {'safety', 'NOUN'}, {'after', 'ADP'}, {'his', 'PRON'}, {'handling', 'NOUN'}, {'of', 'ADP'}, {'NOUN', 'covid19'}, {'&', 'CCONJ'}, {'amp', 'NOUN'}, {'PUNCT', ';'}, {'brexit', 'NOUN'}]"
157,"""our record on saving lives has been solid,""   director  tells joint house-senate committ… ","['""', 'our', 'record', 'on', 'saving', 'lives', 'has', 'been', 'solid', ',', '""', '  ', 'director', ' ', 'tells', 'joint', 'house', '-', 'senate', 'committ', '…']","['""', 'record', 'saving', 'lives', 'been', 'solid', ',', '""', '  ', 'director', ' ', 'tells', 'joint', 'house', '-', 'senate', 'committ', '…']","[{'PUNCT', '""'}, {'PRON', 'our'}, {'record', 'NOUN'}, {'on', 'ADP'}, {'saving', 'VERB'}, {'lives', 'NOUN'}, {'AUX', 'has'}, {'been', 'VERB'}, {'solid', 'ADJ'}, {',', 'PUNCT'}, {'PUNCT', '""'}, {'  ', 'SPACE'}, {'director', 'NOUN'}, {' ', 'SPACE'}, {'tells', 'VERB'}, {'joint', 'ADJ'}, {'NOUN', 'house'}, {'PUNCT', '-'}, {'senate', 'NOUN'}, {'committ', 'NOUN'}, {'PUNCT', '…'}]"
158," justin the covid-19 it's going to take a lot time to eliminate this disease, maybe years. what is th… ","[' ', 'justin', 'the', 'covid-19', 'it', ""'s"", 'going', 'to', 'take', 'a', 'lot', 'time', 'to', 'eliminate', 'this', 'disease', ',', 'maybe', 'years', '.', 'what', 'is', 'th', '…']","[' ', 'justin', 'covid-19', ""'s"", 'going', 'take', 'lot', 'time', 'eliminate', 'disease', ',', 'maybe', 'years', '.', 'is', 'th', '…']","[{' ', 'SPACE'}, {'NOUN', 'justin'}, {'DET', 'the'}, {'NOUN', 'covid-19'}, {'PRON', 'it'}, {""'s"", 'AUX'}, {'going', 'VERB'}, {'to', 'PART'}, {'take', 'VERB'}, {'DET', 'a'}, {'NOUN', 'lot'}, {'NOUN', 'time'}, {'to', 'PART'}, {'VERB', 'eliminate'}, {'DET', 'this'}, {'NOUN', 'disease'}, {',', 'PUNCT'}, {'maybe', 'ADV'}, {'NOUN', 'years'}, {'PUNCT', '.'}, {'what', 'PRON'}, {'AUX', 'is'}, {'ADJ', 'th'}, {'PUNCT', '…'}]"
159,he is very good. ,"['he', 'is', 'very', 'good', '.']","['is', 'good', '.']","[{'PRON', 'he'}, {'AUX', 'is'}, {'very', 'ADV'}, {'good', 'ADJ'}, {'PUNCT', '.'}]"
160,me too. six months in last saturday. ,"['me', 'too', '.', 'six', 'months', 'in', 'last', 'saturday', '.']","['too', '.', 'months', 'last', 'saturday', '.']","[{'me', 'PRON'}, {'too', 'ADV'}, {'PUNCT', '.'}, {'NUM', 'six'}, {'months', 'NOUN'}, {'in', 'ADP'}, {'last', 'ADJ'}, {'NOUN', 'saturday'}, {'PUNCT', '.'}]"
161,crutech project topics and materialsget complete project chapter 1-5 at  ,"['crutech', 'project', 'topics', 'and', 'materialsget', 'complete', 'project', 'chapter', '1', '-', '5', 'at', ' ']","['crutech', 'project', 'topics', 'materialsget', 'complete', 'project', 'chapter', '1', '-', '5', ' ']","[{'NOUN', 'crutech'}, {'NOUN', 'project'}, {'topics', 'NOUN'}, {'and', 'CCONJ'}, {'materialsget', 'VERB'}, {'complete', 'ADJ'}, {'NOUN', 'project'}, {'NOUN', 'chapter'}, {'NUM', '1'}, {'SYM', '-'}, {'NUM', '5'}, {'at', 'ADP'}, {' ', 'SPACE'}]"
162,"pain suffering in the time of coronathe dea curtails rx opioid supplies, torturing untreated pain pts. it also im… ","['pain', 'suffering', 'in', 'the', 'time', 'of', 'coronathe', 'dea', 'curtails', 'rx', 'opioid', 'supplies', ',', 'torturing', 'untreated', 'pain', 'pts', '.', 'it', 'also', 'i', 'm', '…']","['pain', 'suffering', 'the', 'time', 'coronathe', 'dea', 'curtails', 'rx', 'opioid', 'supplies', ',', 'torturing', 'untreated', 'pain', 'pts', '.', 'also', 'm', '…']","[{'NOUN', 'pain'}, {'NOUN', 'suffering'}, {'in', 'ADP'}, {'DET', 'the'}, {'NOUN', 'time'}, {'of', 'ADP'}, {'DET', 'coronathe'}, {'dea', 'NOUN'}, {'NOUN', 'curtails'}, {'rx', 'VERB'}, {'opioid', 'ADJ'}, {'NOUN', 'supplies'}, {',', 'PUNCT'}, {'torturing', 'VERB'}, {'untreated', 'ADJ'}, {'NOUN', 'pain'}, {'pts', 'NOUN'}, {'PUNCT', '.'}, {'PRON', 'it'}, {'ADV', 'also'}, {'PRON', 'i'}, {'m', 'VERB'}, {'PUNCT', '…'}]"
163, tonight is explaining how trump and the radiologist that stanford is disavowing who is now leading our… ,"[' ', 'tonight', 'is', 'explaining', 'how', 'trump', 'and', 'the', 'radiologist', 'that', 'stanford', 'is', 'disavowing', 'who', 'is', 'now', 'leading', 'our', '…']","[' ', 'tonight', 'explaining', 'trump', 'the', 'radiologist', 'stanford', 'disavowing', 'is', 'leading', '…']","[{' ', 'SPACE'}, {'tonight', 'NOUN'}, {'AUX', 'is'}, {'VERB', 'explaining'}, {'ADV', 'how'}, {'trump', 'NOUN'}, {'and', 'CCONJ'}, {'DET', 'the'}, {'NOUN', 'radiologist'}, {'DET', 'that'}, {'stanford', 'VERB'}, {'AUX', 'is'}, {'disavowing', 'VERB'}, {'PRON', 'who'}, {'AUX', 'is'}, {'ADV', 'now'}, {'VERB', 'leading'}, {'PRON', 'our'}, {'PUNCT', '…'}]"
164,first china an now spouse doing pakistan .. agent ? ,"['first', 'china', 'an', 'now', 'spouse', 'doing', 'pakistan', '..', 'agent', '?']","['china', 'now', 'spouse', 'pakistan', '..', 'agent', '?']","[{'first', 'ADJ'}, {'NOUN', 'china'}, {'DET', 'an'}, {'ADV', 'now'}, {'NOUN', 'spouse'}, {'doing', 'VERB'}, {'NOUN', 'pakistan'}, {'..', 'PUNCT'}, {'NOUN', 'agent'}, {'?', 'PUNCT'}]"
165," new podcast! ""434: all about that base (with evan bazel"" on       ","[' ', 'new', 'podcast', '!', '""', '434', ':', 'all', 'about', 'that', 'base', '(', 'with', 'evan', 'bazel', '""', 'on', '      ']","[' ', 'new', 'podcast', '!', '""', '434', ':', 'about', 'base', '(', 'evan', 'bazel', '""', '      ']","[{' ', 'SPACE'}, {'new', 'ADJ'}, {'NOUN', 'podcast'}, {'!', 'PUNCT'}, {'PUNCT', '""'}, {'NUM', '434'}, {'PUNCT', ':'}, {'all', 'ADV'}, {'about', 'ADP'}, {'DET', 'that'}, {'NOUN', 'base'}, {'PUNCT', '('}, {'with', 'ADP'}, {'evan', 'NOUN'}, {'bazel', 'ADJ'}, {'PUNCT', '""'}, {'on', 'ADP'}, {'SPACE', '      '}]"
166,cps staff should all work remotely &amp; go to the building only when it's urgently necessary!!!! ‍‍follow the… ,"['cps', 'staff', 'should', 'all', 'work', 'remotely', '&', 'amp', ';', 'go', 'to', 'the', 'building', 'only', 'when', 'it', ""'s"", 'urgently', 'necessary', '!', '!', '!', '!', '\u200d\u200dfollow', 'the', '…']","['cps', 'staff', 'all', 'work', 'remotely', '&', 'amp', ';', 'to', 'building', 'when', ""'s"", 'urgently', 'necessary', '!', '!', '!', '!', '\u200d\u200dfollow', '…']","[{'cps', 'NOUN'}, {'staff', 'NOUN'}, {'should', 'AUX'}, {'all', 'ADV'}, {'work', 'VERB'}, {'ADV', 'remotely'}, {'&', 'CCONJ'}, {'amp', 'NOUN'}, {'PUNCT', ';'}, {'go', 'VERB'}, {'to', 'ADP'}, {'DET', 'the'}, {'NOUN', 'building'}, {'ADV', 'only'}, {'ADV', 'when'}, {'PRON', 'it'}, {""'s"", 'VERB'}, {'ADV', 'urgently'}, {'necessary', 'ADJ'}, {'!', 'PUNCT'}, {'!', 'PUNCT'}, {'!', 'PUNCT'}, {'!', 'PUNCT'}, {'\u200d\u200dfollow', 'VERB'}, {'DET', 'the'}, {'PUNCT', '…'}]"
167,"my last email for the day b ought on a huge smile. happy, excited and proud that krishna sudheendra is in the top 2… ","['my', 'last', 'email', 'for', 'the', 'day', 'b', 'ought', 'on', 'a', 'huge', 'smile', '.', 'happy', ',', 'excited', 'and', 'proud', 'that', 'krishna', 'sudheendra', 'is', 'in', 'the', 'top', '2', '…']","['last', 'email', 'day', 'b', 'ought', 'a', 'huge', 'smile', '.', 'happy', ',', 'excited', 'proud', 'krishna', 'sudheendra', 'in', 'the', 'top', '2', '…']","[{'PRON', 'my'}, {'last', 'ADJ'}, {'email', 'NOUN'}, {'for', 'ADP'}, {'DET', 'the'}, {'NOUN', 'day'}, {'NOUN', 'b'}, {'AUX', 'ought'}, {'on', 'ADP'}, {'DET', 'a'}, {'huge', 'ADJ'}, {'NOUN', 'smile'}, {'PUNCT', '.'}, {'happy', 'ADJ'}, {',', 'PUNCT'}, {'excited', 'ADJ'}, {'and', 'CCONJ'}, {'proud', 'ADJ'}, {'DET', 'that'}, {'VERB', 'krishna'}, {'NOUN', 'sudheendra'}, {'AUX', 'is'}, {'in', 'ADP'}, {'DET', 'the'}, {'ADJ', 'top'}, {'2', 'NUM'}, {'PUNCT', '…'}]"
